Concentration_liquide_chimique_kg,Temperature_C,Temps_reaction_min,Heating_rate_C_min,Taille_particules_mm,Solid_Yield_pct,Liquid_Yield_pct,Gas_Yield_pct,HBr_pct,Br2_pct,HCl_pct,Cl2_pct,HF_pct,Toxicity_Index_pct,Propylene_ppb,1_3_Butadiene_ppb,Chloromethane_ppb,Bromomethane_ppb,Chloroethane_ppb,n_Hexane_ppb,Vinyl_chloride_ppb,HF_gas_ppm,HCl_gas_ppm,F2_upper_bound_ppm,HBr_upper_bound_ppm,Cout_liquide_USD,Valuable_Yield_pct,VOC_Total_ppm,Halogenated_VOC_Total_ppm,Hydrocarbon_VOC_Total_ppm,Inorganic_Halogen_Upper_Total_ppm
60.01,494.43,24.44,12.1,1.1,23.45,59.83,16.72,2.24,0.17,0.39,0.07,0.04,2.92,1009082.016,249736.409,150409.268,10572.308,1564.386,890.0,390.0,17.691796,2.162331,0.627209,0.147002,1200.2,76.55,1422.6443869999998,162.935962,1259.708425,20.628338
64.75,508.97,26.4,3.0,1.71,27.88,55.63,16.49,3.36,0.23,0.39,0.09,0.04,4.12,1063686.591,263476.554,154561.735,11166.679,1605.145,890.0,390.0,18.496336,2.260663,0.660599,0.154828,1295.0,72.12,1495.776704,167.72355899999997,1328.053145,21.572426
33.31,371.48,18.51,15.15,3.55,30.97,56.23,12.79,1.13,0.06,0.11,0.02,0.01,1.33,547346.633,133549.97,115296.079,5546.317,1219.724,890.0,390.0,10.888622,1.330832,0.34486,0.080827,666.2,69.02,804.2387230000002,122.45212,681.786603,12.645141
61.51,456.72,22.51,16.37,2.43,31.94,50.37,17.68,1.71,0.16,0.18,0.04,0.03,2.11,867463.136,214100.861,139639.7,9030.786,1458.674,890.0,390.0,15.605194,1.907302,0.54061,0.126705,1230.2,68.05,1232.973157,150.51916,1082.453997,18.179811
44.13,486.1,12.44,13.61,2.03,25.34,56.66,18.0,2.51,0.19,0.3,0.06,0.02,3.08,977798.928,241864.648,148030.31,10231.791,1541.035,890.0,390.0,17.230873,2.105996,0.608079,0.142519,882.6,74.66,1380.746712,160.193136,1220.5535759999998,20.087467
54.63,486.7,32.01,18.69,2.53,33.25,51.65,15.1,3.02,0.22,0.29,0.04,0.03,3.6,980052.211,242431.642,148201.664,10256.318,1542.717,890.0,390.0,17.264073,2.110053,0.609457,0.142842,1092.6,66.75,1383.764552,160.39069899999998,1223.373853,20.126425
71.81,532.1,17.45,13.23,2.52,24.9,56.82,18.27,2.58,0.19,0.34,0.1,0.03,3.25,1150550.678,285334.158,161167.413,12112.194,1669.985,890.0,390.0,19.776184,2.417089,0.713716,0.167277,1436.2,75.09,1612.114428,175.33959199999998,1436.774836,23.074266
63.37,487.26,21.39,6.45,2.02,26.51,57.95,15.53,2.35,0.19,0.3,0.08,0.03,2.95,982155.276,242960.836,148361.594,10279.21,1544.286,890.0,390.0,17.295059,2.113841,0.610743,0.143143,1267.4,73.48,1386.581202,160.57509,1226.006112,20.162786
71.15,513.41,24.21,7.66,2.84,23.68,56.02,20.3,2.85,0.26,0.33,0.1,0.03,3.57,1080360.891,267672.307,155829.751,11348.178,1617.592,890.0,390.0,18.742014,2.29069,0.670795,0.157218,1423.0,76.32000000000001,1518.108719,169.185521,1348.9231980000002,21.860717
78.48,490.38,29.51,5.74,1.47,25.8,55.28,18.92,3.08,0.19,0.24,0.07,0.02,3.6,993872.351,245909.203,149252.632,10406.75,1553.033,890.0,390.0,17.467698,2.134941,0.617908,0.144822,1569.6,74.2,1402.273969,161.602415,1240.671554,20.365369
63.51,558.71,26.94,3.21,2.35,28.8,54.21,16.99,3.82,0.23,0.41,0.16,0.04,4.66,1250483.809,310480.324,168766.941,13199.967,1744.58,890.0,390.0,21.248592,2.59705,0.774825,0.181599,1270.2,71.2,1745.955621,184.101488,1561.8541329999998,24.802066
48.98,541.2,19.26,18.82,0.68,17.36,61.65,20.99,3.23,0.21,0.43,0.08,0.03,3.98,1184725.48,293933.561,163766.274,12484.187,1695.495,890.0,390.0,20.279713,2.478631,0.734614,0.172175,979.6,82.64,1657.884997,178.335956,1479.549041,23.665133
29.01,392.95,12.18,22.24,2.31,33.46,49.64,16.9,0.96,0.1,0.1,0.04,0.01,1.22,627976.635,153838.891,121427.678,6423.975,1279.91,890.0,390.0,12.076618,1.476032,0.394165,0.092382,580.2,66.53999999999999,912.227089,129.521563,782.7055260000001,14.039197
51.52,487.61,19.47,17.42,0.67,31.15,51.68,17.17,2.33,0.15,0.24,0.02,0.03,2.76,983469.692,243291.582,148461.55,10293.517,1545.267,890.0,390.0,17.314426,2.116208,0.611547,0.143331,1030.4,68.85,1388.341608,160.69033399999998,1227.651274,20.185512000000003
44.98,479.02,27.91,12.15,2.69,28.43,57.34,14.22,2.33,0.16,0.25,0.07,0.02,2.83,951210.18,235174.124,146008.339,9942.373,1521.187,890.0,390.0,16.839117,2.058114,0.59182,0.138708,899.5999999999999,71.56,1345.1362029999998,157.861899,1187.274304,19.627759
49.34,488.5,22.97,9.77,2.35,21.79,59.31,18.9,2.14,0.16,0.28,0.03,0.02,2.62,986812.063,244132.623,148715.724,10329.899,1547.762,890.0,390.0,17.363672,2.122227,0.613591,0.14381,986.8,78.21000000000001,1392.818071,160.98338499999997,1231.834686,20.2433
57.29,423.61,22.4,11.85,0.59,29.87,54.94,15.19,1.32,0.11,0.15,0.05,0.01,1.64,743119.431,182812.264,130183.843,7677.304,1365.858,890.0,390.0,13.773124,1.683382,0.464574,0.108885,1145.8,70.13,1066.4387,139.617005,926.821695,16.029965
55.69,462.87,21.86,18.61,3.33,29.56,52.13,18.32,2.37,0.16,0.33,0.05,0.02,2.93,890559.294,219912.546,141396.074,9282.188,1475.915,890.0,390.0,15.945491,1.948894,0.554733,0.130016,1113.8,70.45,1263.9060170000002,152.544177,1111.36184,18.579134
35.93,397.99,13.55,20.32,4.78,30.34,53.06,16.59,0.93,0.07,0.06,0.03,0.03,1.12,646904.218,158601.637,122867.048,6630.002,1294.038,890.0,390.0,12.355496,1.510117,0.405739,0.095095,718.6,69.65,937.5769429999998,131.181088,806.395855,14.366447
54.79,535.51,23.18,12.36,2.44,29.14,52.83,18.03,2.26,0.14,0.37,0.11,0.03,2.91,1163356.84,288556.571,162141.272,12251.589,1679.544,890.0,390.0,19.96487,2.440151,0.721547,0.169113,1095.8,70.86,1629.265816,176.462405,1452.803411,23.295681
67.33,543.57,22.01,6.19,1.27,24.53,54.51,20.97,3.36,0.23,0.5,0.14,0.03,4.26,1193625.951,296173.186,164443.121,12581.069,1702.138,890.0,390.0,20.410852,2.49466,0.740056,0.173451,1346.6,75.47999999999999,1669.805465,179.116328,1490.6891369999998,23.819019
46.94,457.28,18.25,16.26,3.51,28.19,51.85,19.96,2.01,0.11,0.23,0.04,0.02,2.42,869566.201,214630.055,139799.63,9053.678,1460.244,890.0,390.0,15.636181,1.911089,0.541896,0.127007,938.8,71.81,1235.789808,150.70355200000003,1085.086256,18.216173
65.44,488.71,23.22,8.8,1.88,31.36,51.71,16.93,2.17,0.22,0.36,0.06,0.03,2.83,987600.712,244331.07,148775.698,10338.484,1548.351,890.0,390.0,17.375292,2.123647,0.614073,0.143923,1308.8,68.64,1393.8743150000005,161.05253299999998,1232.8217820000002,20.256935
53.13,456.11,30.85,17.46,1.1,26.3,55.41,18.3,2.17,0.21,0.28,0.07,0.03,2.75,865172.298,213524.418,139465.491,9005.85,1456.964,890.0,390.0,15.571441,1.903176,0.539209,0.126377,1062.6,73.71,1229.905021,150.318305,1079.586716,18.140203
68.72,464.28,24.74,16.35,3.29,28.55,54.76,16.69,2.82,0.15,0.35,0.03,0.04,3.39,895854.511,221244.981,141798.754,9339.826,1479.867,890.0,390.0,16.023511,1.958429,0.557971,0.130774,1374.4,71.45,1270.997939,153.008447,1117.9894920000002,18.670684999999995
38.4,418.76,22.37,9.24,4.19,30.97,52.95,16.08,1.04,0.09,0.17,0.04,0.02,1.35,724905.388,178229.066,128798.735,7479.044,1352.262,890.0,390.0,13.504759,1.650582,0.453436,0.106274,768.0,69.03,1042.044495,138.020041,904.024454,15.715051
24.17,413.63,12.19,23.71,3.35,31.45,48.47,20.08,0.9,0.09,0.13,0.01,0.01,1.13,705639.813,173381.271,127333.663,7269.339,1337.882,890.0,390.0,13.220902,1.615888,0.441656,0.103513,483.4,68.55,1016.241968,136.33088400000003,879.9110840000001,15.381959
60.23,520.33,26.38,22.36,2.83,18.61,61.08,20.31,3.16,0.21,0.33,0.11,0.03,3.84,1106348.762,274211.633,157806.028,11631.056,1636.99,890.0,390.0,19.124917,2.33749,0.686687,0.160942,1204.6,81.39,1552.914469,171.46407399999998,1381.450395,22.310036
71.23,557.93,23.4,20.89,0.84,25.06,54.58,20.35,3.61,0.25,0.51,0.15,0.04,4.56,1247554.54,309743.232,168544.181,13168.082,1742.393,890.0,390.0,21.205432,2.591775,0.773033,0.18118,1424.6,74.93,1742.032428,183.844656,1558.1877720000002,24.751420000000003
31.83,400.24,8.79,25.17,2.66,29.61,51.61,18.78,1.21,0.05,0.11,0.03,0.01,1.41,655354.031,160727.863,123509.623,6721.978,1300.346,890.0,390.0,12.479995,1.525333,0.410906,0.096306,636.5999999999999,70.39,948.893841,131.92194700000002,816.971894,14.51254
60.11,481.82,29.65,9.4,1.72,23.14,58.05,18.81,3.05,0.19,0.32,0.08,0.04,3.67,961725.504,237820.094,146807.989,10056.832,1529.037,890.0,390.0,16.994049,2.07705,0.598251,0.140215,1202.2,76.86,1359.219456,158.783858,1200.435598,19.809565000000003
23.04,397.82,23.65,21.97,3.89,35.57,49.16,15.27,1.43,0.04,0.1,0.04,0.01,1.62,646265.787,158440.989,122818.498,6623.052,1293.562,890.0,390.0,12.346089,1.508967,0.405349,0.095004,460.8,64.42999999999999,936.721888,131.12511200000003,805.5967760000001,14.355408999999998
20.4,389.34,14.09,22.94,4.47,26.0,57.23,16.77,1.07,0.06,0.08,0.0,0.01,1.21,614419.378,150427.48,120396.701,6276.404,1269.79,890.0,390.0,11.876867,1.451617,0.385875,0.090439,408.0,74.0,894.069753,128.33289499999998,765.736858,13.804798000000002
23.95,391.99,14.83,16.43,3.98,26.26,57.26,16.48,1.28,0.07,0.16,0.04,0.01,1.57,624371.381,152931.701,121153.513,6384.732,1277.219,890.0,390.0,12.023499,1.469539,0.39196,0.091866,479.0,73.74,907.398546,129.205464,778.193082,13.976863999999996
36.1,425.91,12.3,23.48,0.5,26.8,53.02,20.17,1.36,0.13,0.21,0.04,0.02,1.76,751757.019,184985.74,130840.698,7771.325,1372.306,890.0,390.0,13.900389,1.698937,0.469856,0.110123,722.0,73.19,1078.007088,140.37432900000002,937.632759,16.179305000000003
18.39,386.75,13.21,25.26,3.07,32.26,51.02,16.72,0.56,0.07,0.11,0.01,0.01,0.75,604692.703,147979.957,119657.025,6170.529,1262.53,890.0,390.0,11.733555,1.434102,0.379927,0.089045,367.8,67.74000000000001,881.042744,127.480084,753.5626599999999,13.636629
33.2,465.1,18.57,16.16,3.61,27.72,53.42,18.86,1.76,0.09,0.21,0.03,0.02,2.12,898933.999,222019.872,142032.938,9373.346,1482.166,890.0,390.0,16.068884,1.963975,0.559854,0.131216,664.0,72.28,1275.122321,153.27845,1121.843871,18.723929
44.84,507.6,21.13,14.57,3.93,23.33,58.31,18.36,2.78,0.14,0.26,0.07,0.03,3.29,1058541.593,262181.919,154170.478,11110.675,1601.305,890.0,390.0,18.42053,2.251398,0.657453,0.154091,896.8000000000001,76.67,1488.8859700000005,167.27245799999997,1321.613512,21.483472000000003
38.56,374.04,12.77,21.84,1.7,26.36,55.0,18.64,0.75,0.04,0.13,0.0,0.01,0.93,556960.644,135969.143,116027.187,5650.966,1226.9,890.0,390.0,11.030274,1.348145,0.350739,0.082205,771.2,73.64,817.1148400000001,123.295053,693.819787,12.811363000000002
47.93,490.82,18.08,18.66,2.76,21.02,57.92,21.05,2.24,0.18,0.24,0.07,0.02,2.75,995524.76,246324.998,149378.291,10424.737,1554.266,890.0,390.0,17.492044,2.137917,0.618919,0.145059,958.6,78.97,1404.487052,161.74729399999998,1242.739758,20.393939
37.53,350.0,15.81,27.0,3.32,33.16,47.26,19.57,0.59,0.05,0.06,0.0,0.01,0.71,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,750.6,66.83,696.20006,115.379384,580.8206759999999,11.250437000000002
48.98,476.09,18.7,13.77,2.24,27.15,51.72,21.13,2.37,0.14,0.25,0.05,0.02,2.84,940206.645,232405.305,145171.563,9822.599,1512.974,890.0,390.0,16.676992,2.038299,0.585092,0.137131,979.6,72.85,1330.399086,156.89713599999996,1173.50195,19.437514
49.21,372.06,21.56,13.31,3.24,29.65,53.66,16.69,0.65,0.06,0.05,0.01,0.01,0.78,549524.807,134098.064,115461.72,5570.026,1221.35,890.0,390.0,10.920715,1.334755,0.346192,0.081139,984.2,70.35,807.1559669999999,122.643096,684.512871,12.682801
31.66,354.07,16.37,19.69,2.44,36.05,47.06,16.89,0.33,0.02,0.05,0.01,0.01,0.42,481963.851,117097.706,110323.971,4834.625,1170.919,890.0,390.0,9.925277,1.21309,0.304879,0.071456,633.2,63.95,716.6710720000001,116.719515,599.951557,11.514701999999998
62.32,463.33,19.53,20.69,1.46,28.39,54.09,17.52,2.6,0.17,0.41,0.08,0.02,3.27,892286.812,220347.241,141527.445,9300.992,1477.204,890.0,390.0,15.970944,1.952004,0.555789,0.130263,1246.4,71.61,1266.219694,152.695641,1113.524053,18.609
46.55,379.7,22.15,20.41,2.16,26.37,54.1,19.53,0.7,0.07,0.09,0.0,0.01,0.88,578216.62,141317.782,117643.622,5882.337,1242.767,890.0,390.0,11.343458,1.386423,0.363737,0.085251,931.0,73.63,845.583128,125.15872600000002,720.424402,13.178869
69.25,536.02,27.72,11.18,3.69,25.4,55.29,19.31,3.77,0.25,0.44,0.14,0.03,4.62,1165272.131,289038.516,162286.922,12272.437,1680.974,890.0,390.0,19.993089,2.4436,0.722718,0.169387,1385.0,74.6,1631.83098,176.63033299999998,1455.200647,23.328794
71.11,560.49,27.84,11.2,2.97,24.42,54.05,21.52,4.47,0.22,0.44,0.14,0.05,5.31,1257168.551,312162.405,169275.289,13272.73,1749.57,890.0,390.0,21.347084,2.609088,0.778912,0.182558,1422.2,75.57,1754.9085450000002,184.687589,1570.220956,24.917642
69.18,430.55,21.18,12.61,2.6,23.21,55.71,21.08,0.98,0.12,0.17,0.03,0.02,1.31,769182.413,189370.49,132165.831,7961.0,1385.313,890.0,390.0,14.157134,1.730317,0.480512,0.11262,1383.6,76.78999999999999,1101.345047,141.902144,959.442903,16.480583
60.35,480.97,19.94,5.95,2.81,28.95,50.78,20.27,2.25,0.13,0.26,0.05,0.03,2.72,958533.352,237016.853,146565.238,10022.085,1526.654,890.0,390.0,16.947016,2.071302,0.596299,0.139757,1207.0,71.05,1354.944182,158.50397700000002,1196.440205,19.754374
25.97,415.32,14.68,21.33,3.54,26.33,56.08,17.58,1.11,0.08,0.17,0.03,0.01,1.4,711986.562,174978.303,127816.308,7338.423,1342.619,890.0,390.0,13.314414,1.627318,0.445537,0.104423,519.4,73.66,1024.7422149999998,136.88735,887.854865,15.491692
56.41,545.75,34.97,12.75,2.59,24.25,54.63,21.13,4.03,0.21,0.44,0.13,0.04,4.86,1201812.882,298233.262,165065.705,12670.184,1708.25,890.0,390.0,20.531478,2.509403,0.745063,0.174624,1128.1999999999998,75.76,1680.7702829999998,179.834139,1500.9361439999998,23.960568
52.46,457.98,22.95,15.49,2.76,32.86,51.11,16.03,2.74,0.11,0.32,0.06,0.03,3.26,872195.032,215291.548,139999.543,9082.293,1462.207,890.0,390.0,15.674914,1.915823,0.543503,0.127384,1049.2,67.14,1239.310623,150.934043,1088.37658,18.261624
27.19,386.8,17.33,12.3,2.92,28.49,57.33,14.18,0.77,0.05,0.13,0.0,0.01,0.96,604880.477,148027.207,119671.305,6172.573,1262.67,890.0,390.0,11.736321,1.43444,0.380042,0.089072,543.8000000000001,71.50999999999999,881.2942319999999,127.496548,753.7976839999999,13.639875
55.66,550.73,22.38,17.34,2.83,20.94,55.84,23.22,3.47,0.24,0.53,0.16,0.03,4.43,1220515.136,302939.309,166487.939,12873.758,1722.21,890.0,390.0,20.807035,2.543082,0.756499,0.177304,1113.1999999999998,79.06,1705.8183519999998,181.473907,1524.3444449999995,24.28392
32.72,477.05,18.36,16.59,0.84,21.27,60.16,18.57,2.24,0.13,0.28,0.07,0.02,2.74,943811.899,233312.495,145445.728,9861.842,1515.665,890.0,390.0,16.730111,2.044791,0.587296,0.137648,654.4,78.72999999999999,1335.227629,157.21323500000003,1178.0143939999998,19.499846
50.51,484.47,17.99,18.26,1.73,29.33,52.13,18.54,2.18,0.18,0.25,0.05,0.03,2.68,971677.507,240324.316,147564.8,10165.16,1536.465,890.0,390.0,17.140681,2.094972,0.604336,0.141641,1010.2,70.67,1372.5482479999998,159.65642499999998,1212.891823,19.98163
51.22,475.92,23.62,16.95,2.46,24.49,57.99,17.51,2.12,0.14,0.23,0.08,0.02,2.6,939568.214,232244.657,145123.013,9815.65,1512.497,890.0,390.0,16.667585,2.037149,0.584701,0.137039,1024.4,75.5,1329.544031,156.84116,1172.702871,19.426474
21.78,385.25,17.32,16.02,3.77,35.35,47.95,16.7,1.25,0.1,0.16,0.02,0.01,1.53,599059.494,146562.473,119228.642,6109.212,1258.325,890.0,390.0,11.650555,1.423957,0.376482,0.088238,435.6,64.65,873.4981459999999,126.986179,746.5119669999999,13.539232
45.24,504.3,23.52,15.53,1.06,25.77,52.97,21.26,3.36,0.23,0.42,0.08,0.03,4.11,1046148.533,259063.454,153228.033,10975.777,1592.054,890.0,390.0,18.237931,2.22908,0.649875,0.152314,904.8,74.23,1472.287851,166.185864,1306.101987,21.2692
35.73,443.42,14.33,31.31,1.97,19.35,55.51,25.14,1.7,0.07,0.17,0.03,0.02,1.99,817515.348,201532.503,135841.364,8487.104,1421.391,890.0,390.0,14.869267,1.817355,0.510067,0.119547,714.5999999999999,80.65,1166.0777100000005,146.139859,1019.937851,17.316236
25.22,382.74,21.91,22.72,3.88,32.22,52.06,15.72,0.88,0.07,0.12,0.02,0.01,1.1,589633.257,144190.55,118511.813,6006.607,1251.289,890.0,390.0,11.51167,1.406982,0.370718,0.086887,504.4,67.78,860.873516,126.159709,734.713807,13.376257
51.9,380.7,18.46,17.77,1.68,35.84,48.7,15.46,1.19,0.08,0.14,0.01,0.01,1.43,581972.093,142262.772,117929.211,5923.215,1245.57,890.0,390.0,11.398791,1.393186,0.366034,0.085789,1038.0,64.16,850.612861,125.487996,725.124865,13.2438
61.73,504.1,31.03,17.57,1.76,26.83,55.93,17.24,3.16,0.21,0.46,0.1,0.02,3.95,1045397.439,258874.456,153170.916,10967.601,1591.493,890.0,390.0,18.226865,2.227728,0.649415,0.152207,1234.6,73.17,1471.281905,166.12000999999998,1305.161895,21.256215
33.97,364.88,16.15,21.66,0.68,23.61,56.67,19.72,0.63,0.05,0.1,0.01,0.01,0.81,522560.513,127313.04,113411.19,5276.52,1201.222,890.0,390.0,10.523425,1.286197,0.329704,0.077274,679.4,76.39,771.0424849999999,120.278932,650.763553,12.216599999999998
45.17,479.23,23.75,7.12,3.0,23.05,58.42,18.54,2.07,0.16,0.29,0.06,0.02,2.58,951998.83,235372.571,146068.313,9950.957,1521.776,890.0,390.0,16.850737,2.059535,0.592303,0.138821,903.4,76.96000000000001,1346.192447,157.931046,1188.261401,19.641396
48.85,544.39,26.47,12.13,3.95,23.84,55.57,20.59,2.97,0.22,0.33,0.11,0.03,3.66,1196705.438,296948.077,164677.304,12614.589,1704.437,890.0,390.0,20.456225,2.500205,0.741939,0.173892,977.0,76.16,1673.929845,179.38633000000002,1494.543515,23.872261
65.94,491.82,24.79,8.26,2.37,25.82,57.83,16.35,2.84,0.19,0.35,0.09,0.02,3.48,999280.232,247269.987,149663.881,10465.615,1557.069,890.0,390.0,17.547377,2.144679,0.621215,0.145597,1318.8,74.18,1409.516784,162.07656499999996,1247.440219,20.458868
41.77,523.81,14.91,12.86,1.91,21.58,57.88,20.53,2.58,0.19,0.3,0.1,0.04,3.2,1119417.808,277500.196,158799.878,11773.313,1646.746,890.0,390.0,19.317475,2.361025,0.694678,0.162815,835.4000000000001,78.41,1570.4179410000002,172.609937,1397.808004,22.535993
59.37,432.41,19.05,11.81,0.5,25.44,56.25,18.31,1.35,0.09,0.22,0.03,0.02,1.7,776167.592,191128.171,132697.027,8037.034,1390.527,890.0,390.0,14.260053,1.742896,0.484783,0.113621,1187.4,74.56,1110.700351,142.51458799999995,968.185763,16.601353
28.04,409.77,9.05,23.3,3.12,24.66,54.38,20.96,1.17,0.08,0.12,0.01,0.01,1.4,691143.687,169733.612,126231.288,7111.548,1327.061,890.0,390.0,13.007317,1.589784,0.432791,0.101436,560.8,75.34,996.827196,135.059897,861.767299,15.131328
35.57,378.46,11.69,32.8,3.17,28.95,50.57,20.48,0.79,0.05,0.14,0.02,0.0,1.01,573559.833,140145.996,117289.491,5831.648,1239.291,890.0,390.0,11.274845,1.378037,0.360889,0.084584,711.4,71.05,839.346259,124.75043,714.595829,13.098354999999998
19.87,449.62,8.68,18.27,2.57,24.85,58.72,16.43,1.35,0.09,0.18,0.04,0.02,1.67,840799.279,207391.437,137612.017,8740.55,1438.771,890.0,390.0,15.212331,1.859285,0.524305,0.122884,397.4,75.15,1197.262054,148.18133799999998,1049.080716,17.718805000000003
62.61,491.85,22.13,13.86,1.47,27.16,54.45,18.4,2.93,0.22,0.37,0.06,0.03,3.61,999392.897,247298.337,149672.448,10466.842,1557.153,890.0,390.0,17.549037,2.144882,0.621284,0.145613,1252.2,72.85,1409.667677,162.086443,1247.581234,20.460816
36.12,486.85,16.9,17.78,2.11,27.42,56.58,16.0,2.44,0.15,0.22,0.08,0.02,2.9,980615.532,242573.39,148244.502,10262.45,1543.137,890.0,390.0,17.272373,2.111068,0.609802,0.142922,722.4,72.58,1384.519011,160.440089,1224.078922,20.136165
45.45,443.92,15.16,22.34,4.49,29.79,55.51,14.71,2.06,0.1,0.16,0.06,0.01,2.38,819393.084,202004.998,135984.159,8507.543,1422.793,890.0,390.0,14.896934,1.820737,0.511215,0.119816,909.0,70.22,1168.5925770000003,146.30449500000003,1022.288082,17.348702
46.52,455.34,21.21,14.2,0.5,27.72,55.66,16.62,2.24,0.18,0.39,0.08,0.02,2.91,862280.584,212796.776,139245.587,8974.374,1454.806,890.0,390.0,15.528835,1.897969,0.537441,0.125963,930.4,72.28,1226.0321270000004,150.06476700000002,1075.96736,18.090208
48.65,514.24,23.77,18.0,3.27,25.75,54.98,19.27,2.58,0.19,0.27,0.09,0.03,3.15,1083477.933,268456.648,156066.79,11382.107,1619.919,890.0,390.0,18.78794,2.296304,0.672701,0.157664,973.0,74.25,1522.2833970000002,169.45881599999998,1352.824581,21.914609
66.98,576.63,25.21,14.14,1.11,17.58,63.8,18.62,4.85,0.28,0.54,0.16,0.04,5.87,1317781.882,327414.533,173884.699,13932.506,1794.815,890.0,390.0,22.240156,2.718241,0.815977,0.191245,1339.6,82.42,1836.088435,190.00202,1646.086415,25.965619
21.46,396.59,13.17,15.9,3.86,30.34,51.04,18.63,1.09,0.1,0.08,0.02,0.01,1.29,641646.556,157278.652,122467.223,6572.772,1290.114,890.0,390.0,12.27803,1.500649,0.402524,0.094342,429.2000000000001,69.67,930.535317,130.720109,799.815208,14.275544999999996
24.68,374.96,14.91,17.42,3.94,28.59,58.75,12.66,1.15,0.07,0.09,0.02,0.01,1.33,560415.679,136838.533,116289.929,5688.574,1229.479,890.0,390.0,11.08118,1.354367,0.352852,0.0827,493.6,71.41,821.7421940000002,123.597982,698.144212,12.871099
16.28,380.04,21.09,23.82,3.51,27.4,51.79,20.81,1.03,0.05,0.04,0.02,0.02,1.16,579493.481,141639.079,117740.722,5896.236,1243.72,890.0,390.0,11.362271,1.388723,0.364518,0.085434,325.6,72.6,847.293238,125.270678,722.0225600000001,13.200946
18.52,368.02,13.51,19.51,3.07,23.92,59.86,16.21,1.23,0.08,0.1,0.03,0.01,1.45,534352.697,130280.307,114307.94,5404.878,1210.024,890.0,390.0,10.69717,1.307432,0.336915,0.078964,370.4,76.07,786.8358460000002,121.312842,665.5230040000001,12.420481
37.74,404.84,16.58,24.55,3.03,27.8,52.32,19.88,0.89,0.08,0.13,0.02,0.01,1.13,672629.206,165074.814,124823.334,6910.018,1313.241,890.0,390.0,12.734526,1.556442,0.42147,0.098782,754.8000000000001,72.2,972.030613,133.43659300000002,838.59402,14.81122
48.75,554.57,34.86,11.78,1.87,20.21,60.87,18.92,4.01,0.25,0.46,0.15,0.04,4.91,1234936.152,306568.068,167584.602,13030.73,1732.974,890.0,390.0,21.019514,2.569051,0.765317,0.179371,975.0,79.78999999999999,1725.132526,182.738306,1542.39422,24.533253
54.42,549.41,24.69,11.77,1.63,19.48,58.88,21.63,2.68,0.21,0.33,0.13,0.03,3.37,1215557.912,301691.923,166110.961,12819.798,1718.51,890.0,390.0,20.733996,2.534155,0.753468,0.176594,1088.4,80.51,1699.179104,181.039269,1518.139835,24.19821300000001
65.5,441.93,22.7,9.42,1.45,29.45,52.72,17.84,2.47,0.11,0.14,0.02,0.03,2.77,811919.693,200124.469,135415.836,8426.195,1417.214,890.0,390.0,14.786821,1.807278,0.506645,0.118745,1310.0,70.56,1158.583407,145.64924500000004,1012.934162,17.219489
16.64,350.0,14.88,21.8,3.77,30.94,51.31,17.75,0.75,0.01,0.09,0.0,0.01,0.86,466679.077,113251.599,109161.623,4668.251,1159.51,890.0,390.0,9.700073,1.185565,0.295533,0.069266,332.8,69.06,696.20006,115.379384,580.8206759999999,11.250437000000002
67.07,554.55,21.35,17.18,2.22,15.83,60.38,23.79,3.86,0.27,0.46,0.14,0.05,4.77,1234861.042,306549.168,167578.89,13029.913,1732.918,890.0,390.0,21.018407,2.568916,0.765271,0.17936,1341.4,84.17,1725.031931,182.731721,1542.30021,24.531954
